transaction_id,business_id,amount,timestamp,payee,payment_type,device_id,location,is_new_payee,is_new_device,historical_avg_amount
TXN00457,B003,2312.4,2026-07-01 12:12:00,Payee_009,BANK_TRANSFER,DEV_005,Brisbane,False,False,2832
TXN00458,B004,2053.7,2026-06-21 17:12:00,Payee_042,BANK_TRANSFER,DEV_005,Melbourne,False,True,2729
TXN00459,B001,2677.0,2026-07-24 08:05:00,Payee_020,BANK_TRANSFER,DEV_016,Sydney,False,False,2811
TXN00460,B004,4935.23,2026-05-25 15:50:00,Payee_005,BPAY,DEV_003,Sydney,True,False,3542
TXN00461,B001,4154.83,2026-07-05 12:53:00,Payee_002,BANK_TRANSFER,DEV_008,Perth,False,False,4949
TXN00462,B001,2195.91,2026-08-10 15:33:00,Payee_086,BANK_TRANSFER,DEV_016,Perth,False,False,2131
TXN00463,B003,1708.1,2026-06-17 16:07:00,Payee_033,BPAY,DEV_010,Sydney,False,False,1799
TXN00464,B002,1349.13,2026-06-02 11:27:00,Payee_042,BANK_TRANSFER,DEV_006,Brisbane,False,False,1425
TXN00465,B002,758.36,2026-05-26 15:38:00,Payee_020,BPAY,DEV_003,Sydney,False,False,573
TXN00466,B005,3062.05,2026-08-15 18:03:00,Payee_046,DIRECT_DEBIT,DEV_005,Adelaide,False,False,3272
TXN00467,B002,4448.54,2026-06-27 13:46:00,Payee_025,BANK_TRANSFER,DEV_013,Brisbane,False,False,3094
TXN00468,B001,4248.43,2026-06-12 15:18:00,Payee_070,DIRECT_DEBIT,DEV_016,Sydney,False,False,4475
TXN00469,B003,4012.86,2026-08-02 16:04:00,Payee_068,BANK_TRANSFER,DEV_015,Brisbane,False,False,4337
TXN00470,B004,740.19,2026-06-19 18:24:00,Payee_094,BANK_TRANSFER,DEV_001,Adelaide,False,False,505
TXN00471,B002,2919.43,2026-07-04 16:12:00,Payee_068,DIRECT_DEBIT,DEV_016,Adelaide,False,False,3127
TXN00472,B004,2007.37,2026-08-10 09:33:00,Payee_085,BANK_TRANSFER,DEV_002,Sydney,False,True,3138
TXN00473,B001,4578.06,2026-07-04 18:42:00,Payee_063,DIRECT_DEBIT,DEV_020,Adelaide,False,False,4476
TXN00474,B005,1144.09,2026-07-27 08:41:00,Payee_063,BANK_TRANSFER,DEV_015,Melbourne,False,False,1080
TXN00475,B004,3606.79,2026-07-19 17:33:00,Payee_006,DIRECT_DEBIT,DEV_003,Brisbane,True,False,3523
TXN00476,B005,1187.09,2026-07-24 09:34:00,Payee_050,BANK_TRANSFER,DEV_007,Adelaide,False,False,1295
TXN00477,B002,3860.34,2026-07-08 17:43:00,Payee_059,DIRECT_DEBIT,DEV_014,Melbourne,False,False,3901
TXN00478,B004,2659.26,2026-05-30 13:10:00,Payee_069,DIRECT_DEBIT,DEV_015,Brisbane,False,False,4634
TXN00479,B003,2475.36,2026-06-06 13:15:00,Payee_073,DIRECT_DEBIT,DEV_007,Perth,False,False,3545
TXN00480,B003,4088.13,2026-06-26 15:25:00,Payee_001,DIRECT_DEBIT,DEV_002,Brisbane,False,False,3449
TXN00481,B003,522.54,2026-08-20 13:49:00,Payee_089,BPAY,DEV_018,Adelaide,False,False,553
TXN00482,B002,1486.09,2026-06-25 08:22:00,Payee_020,BANK_TRANSFER,DEV_009,Brisbane,False,False,1272
TXN00483,B003,3586.48,2026-08-13 11:46:00,Payee_042,BPAY,DEV_006,Perth,False,False,2960
TXN00484,B005,1457.65,2026-06-01 17:19:00,Payee_005,DIRECT_DEBIT,DEV_019,Perth,True,False,1281
TXN00485,B003,4000.88,2026-07-24 09:47:00,Payee_084,DIRECT_DEBIT,DEV_001,Perth,True,False,3350
TXN00486,B003,4022.44,2026-08-03 17:20:00,Payee_065,DIRECT_DEBIT,DEV_008,Sydney,True,False,4923
TXN00487,B004,4174.23,2026-07-25 09:27:00,Payee_038,BPAY,DEV_005,Sydney,False,False,4150
TXN00488,B001,3357.73,2026-07-20 14:05:00,Payee_052,DIRECT_DEBIT,DEV_014,Sydney,False,False,4990
TXN00489,B002,3338.22,2026-06-05 16:47:00,Payee_068,BANK_TRANSFER,DEV_008,Melbourne,False,False,4496
TXN00490,B005,1478.27,2026-05-29 09:26:00,Payee_055,BPAY,DEV_012,Sydney,False,False,1233
TXN00491,B001,3334.72,2026-06-04 15:09:00,Payee_057,BANK_TRANSFER,DEV_008,Sydney,False,False,2997
TXN00492,B001,1707.86,2026-07-22 08:39:00,Payee_019,BPAY,DEV_001,Brisbane,False,False,1420
TXN00493,B004,5097.64,2026-07-26 16:13:00,Payee_070,DIRECT_DEBIT,DEV_009,Adelaide,False,False,4359
TXN00494,B002,665.85,2026-06-09 14:57:00,Payee_085,DIRECT_DEBIT,DEV_002,Brisbane,False,False,650
TXN00495,B005,3659.77,2026-08-14 08:24:00,Payee_085,BPAY,DEV_012,Melbourne,True,False,2722
TXN00496,B004,2678.65,2026-06-18 14:45:00,Payee_013,BPAY,DEV_016,Adelaide,False,False,2393
TXN00497,B005,2693.56,2026-07-22 08:59:00,Payee_068,BPAY,DEV_011,Perth,False,False,4251
TXN00498,B003,2885.22,2026-06-03 13:19:00,Payee_031,DIRECT_DEBIT,DEV_009,Melbourne,False,False,3382
TXN00499,B001,2892.66,2026-05-30 14:08:00,Payee_012,DIRECT_DEBIT,DEV_013,Adelaide,False,False,2795
TXN00500,B002,4803.31,2026-06-10 11:09:00,Payee_055,BPAY,DEV_020,Brisbane,False,False,3918
TXN00501,B002,4600.08,2026-07-14 10:44:00,Payee_091,DIRECT_DEBIT,DEV_005,Perth,False,False,4934
TXN00502,B002,1517.97,2026-08-14 13:35:00,Payee_069,DIRECT_DEBIT,DEV_004,Sydney,False,False,1794
TXN00503,B001,3696.46,2026-07-15 14:28:00,Payee_096,DIRECT_DEBIT,DEV_009,Sydney,False,False,3110
TXN00504,B002,587.77,2026-06-05 17:17:00,Payee_078,DIRECT_DEBIT,DEV_020,Sydney,False,False,714
TXN00505,B001,4757.62,2026-06-19 10:54:00,Payee_078,BPAY,DEV_012,Sydney,False,False,3443
TXN00506,B002,2224.43,2026-07-25 11:02:00,Payee_053,BANK_TRANSFER,DEV_009,Perth,False,False,1841
TXN00507,B002,3313.49,2026-06-05 15:31:00,Payee_089,BPAY,DEV_015,Sydney,False,False,2175
TXN00508,B005,4451.17,2026-07-03 13:39:00,Payee_096,DIRECT_DEBIT,DEV_020,Adelaide,False,False,3616
TXN00509,B001,5782.8,2026-07-22 08:33:00,Payee_069,BPAY,DEV_002,Adelaide,False,False,4765
TXN00510,B001,2414.96,2026-06-27 12:25:00,Payee_039,BPAY,DEV_015,Sydney,False,False,2055
TXN00511,B001,5821.5,2026-06-26 18:05:00,Payee_093,DIRECT_DEBIT,DEV_004,Sydney,False,False,4735
TXN00512,B005,1352.73,2026-07-01 14:20:00,Payee_058,BANK_TRANSFER,DEV_006,Perth,False,False,1608
TXN00513,B002,5012.57,2026-08-02 18:45:00,Payee_094,BANK_TRANSFER,DEV_003,Melbourne,False,False,4224
TXN00514,B001,5360.03,2026-06-18 14:39:00,Payee_021,BPAY,DEV_018,Perth,True,False,4791
TXN00515,B003,1855.72,2026-06-30 08:19:00,Payee_040,DIRECT_DEBIT,DEV_015,Brisbane,False,False,1729
TXN00516,B002,2418.09,2026-06-04 08:48:00,Payee_033,BANK_TRANSFER,DEV_015,Perth,False,False,2161
TXN00517,B001,4657.19,2026-06-25 15:26:00,Payee_057,BANK_TRANSFER,DEV_020,Adelaide,True,False,4542
TXN00518,B003,2931.18,2026-07-30 08:09:00,Payee_008,DIRECT_DEBIT,DEV_012,Melbourne,False,True,2200
TXN00519,B005,2790.15,2026-06-30 09:11:00,Payee_021,DIRECT_DEBIT,DEV_010,Adelaide,False,False,2944
TXN00520,B005,2135.61,2026-06-09 15:23:00,Payee_005,BANK_TRANSFER,DEV_010,Brisbane,False,False,1953
TXN00521,B001,4202.72,2026-08-05 15:07:00,Payee_089,BPAY,DEV_011,Adelaide,False,False,4000
TXN00522,B002,901.53,2026-06-10 09:46:00,Payee_081,DIRECT_DEBIT,DEV_003,Perth,False,False,976
TXN00523,B003,3322.15,2026-06-10 16:39:00,Payee_046,BANK_TRANSFER,DEV_020,Adelaide,False,False,3998
TXN00524,B004,3909.25,2026-06-05 10:14:00,Payee_091,BPAY,DEV_007,Melbourne,False,False,4534
TXN00525,B001,2823.25,2026-08-17 14:21:00,Payee_045,DIRECT_DEBIT,DEV_007,Melbourne,False,False,2198
TXN00526,B003,122.69,2026-07-15 12:32:00,Payee_071,BPAY,DEV_001,Melbourne,False,False,1055
TXN00527,B005,797.74,2026-05-28 13:30:00,Payee_061,BANK_TRANSFER,DEV_005,Perth,False,False,738
TXN00528,B005,2781.41,2026-07-01 15:59:00,Payee_096,BANK_TRANSFER,DEV_017,Brisbane,False,False,3245
TXN00529,B005,6482.12,2026-07-08 13:04:00,Payee_020,BPAY,DEV_001,Brisbane,False,False,4889
TXN00530,B002,3833.11,2026-06-07 10:07:00,Payee_097,BPAY,DEV_011,Melbourne,False,False,3691
TXN00531,B002,1468.51,2026-06-16 11:19:00,Payee_023,BANK_TRANSFER,DEV_012,Melbourne,False,False,3544
TXN00532,B004,5492.99,2026-06-22 08:57:00,Payee_065,BANK_TRANSFER,DEV_007,Brisbane,False,False,4645
TXN00533,B005,3109.57,2026-06-17 09:43:00,Payee_017,BANK_TRANSFER,DEV_002,Perth,False,False,3042
TXN00534,B001,459.84,2026-08-17 12:43:00,Payee_077,BANK_TRANSFER,DEV_011,Perth,False,False,533
TXN00535,B003,553.29,2026-07-12 11:12:00,Payee_025,BPAY,DEV_009,Adelaide,False,False,684
TXN00536,B001,2456.23,2026-08-02 10:17:00,Payee_015,BANK_TRANSFER,DEV_020,Adelaide,False,False,2733
TXN00537,B003,4711.9,2026-06-10 12:15:00,Payee_022,BANK_TRANSFER,DEV_010,Adelaide,False,False,5000
TXN00538,B001,1761.46,2026-06-23 08:57:00,Payee_087,BANK_TRANSFER,DEV_004,Perth,True,False,1565
TXN00539,B002,3482.99,2026-05-29 11:51:00,Payee_069,BANK_TRANSFER,DEV_015,Adelaide,False,False,4152
TXN00540,B004,1108.81,2026-07-14 15:43:00,Payee_083,DIRECT_DEBIT,DEV_015,Perth,False,False,1296
TXN00541,B005,3169.48,2026-07-11 18:50:00,Payee_042,BPAY,DEV_016,Melbourne,True,False,2613
TXN00542,B004,3722.54,2026-07-17 10:49:00,Payee_045,DIRECT_DEBIT,DEV_019,Sydney,False,False,4278
TXN00543,B001,2883.83,2026-06-15 12:29:00,Payee_052,DIRECT_DEBIT,DEV_014,Sydney,False,False,3169
TXN00544,B004,3523.26,2026-07-10 09:13:00,Payee_089,DIRECT_DEBIT,DEV_014,Perth,False,False,3644
TXN00545,B002,1816.27,2026-06-21 17:07:00,Payee_076,DIRECT_DEBIT,DEV_015,Brisbane,False,False,1917
TXN00546,B002,2763.38,2026-08-14 14:38:00,Payee_014,DIRECT_DEBIT,DEV_020,Perth,False,False,3023
TXN00547,B001,1275.29,2026-06-02 17:51:00,Payee_001,BANK_TRANSFER,DEV_005,Perth,False,False,1241
TXN00548,B005,4720.47,2026-07-27 11:43:00,Payee_041,BPAY,DEV_019,Brisbane,False,False,4163
TXN00549,B003,863.71,2026-07-02 16:54:00,Payee_017,BPAY,DEV_002,Brisbane,False,False,1231
TXN00550,B001,2854.28,2026-07-17 09:55:00,Payee_004,BANK_TRANSFER,DEV_014,Adelaide,False,False,3442
TXN00551,B004,2942.79,2026-07-31 18:30:00,Payee_018,BANK_TRANSFER,DEV_018,Perth,False,False,3826
TXN00552,B004,2137.72,2026-05-29 12:08:00,Payee_018,BANK_TRANSFER,DEV_003,Melbourne,False,False,1763
TXN00553,B004,2109.98,2026-06-25 14:57:00,Payee_090,DIRECT_DEBIT,DEV_014,Adelaide,False,False,1612
TXN00554,B005,4947.07,2026-07-08 14:14:00,Payee_024,BPAY,DEV_020,Melbourne,False,False,4186
TXN00555,B002,4292.2,2026-07-07 17:02:00,Payee_005,DIRECT_DEBIT,DEV_016,Brisbane,False,False,4610
TXN00556,B001,2606.18,2026-07-18 16:29:00,Payee_067,BANK_TRANSFER,DEV_017,Adelaide,False,False,1663
TXN00557,B001,5233.72,2026-07-10 08:34:00,Payee_100,BANK_TRANSFER,DEV_016,Perth,False,False,4917
TXN00558,B003,3132.3,2026-07-16 13:18:00,Payee_022,BANK_TRANSFER,DEV_020,Brisbane,False,False,3948
TXN00559,B001,3117.62,2026-07-16 18:51:00,Payee_095,DIRECT_DEBIT,DEV_001,Brisbane,False,False,4376
TXN00560,B001,2349.21,2026-08-06 12:39:00,Payee_036,BPAY,DEV_009,Melbourne,False,False,2776
TXN00561,B005,1512.42,2026-07-20 10:50:00,Payee_090,BANK_TRANSFER,DEV_016,Sydney,False,False,1738
TXN00562,B003,950.25,2026-06-07 10:59:00,Payee_020,BPAY,DEV_014,Perth,False,False,1191
TXN00563,B002,1282.87,2026-06-01 08:16:00,Payee_097,BANK_TRANSFER,DEV_002,Sydney,False,False,2227
TXN00564,B004,3766.36,2026-07-05 11:43:00,Payee_091,BPAY,DEV_016,Brisbane,False,False,4862
TXN00565,B001,3566.47,2026-07-13 18:33:00,Payee_088,BANK_TRANSFER,DEV_004,Adelaide,False,False,2865
TXN00566,B004,2403.74,2026-07-19 13:17:00,Payee_013,BPAY,DEV_019,Perth,False,False,2733
TXN00567,B002,1313.63,2026-07-13 10:35:00,Payee_002,DIRECT_DEBIT,DEV_001,Melbourne,True,False,2096
TXN00568,B001,3957.64,2026-07-25 13:46:00,Payee_037,BPAY,DEV_007,Melbourne,True,False,4153
TXN00569,B005,3048.3,2026-08-11 09:54:00,Payee_078,BANK_TRANSFER,DEV_013,Adelaide,False,False,2276
TXN00570,B001,1789.82,2026-07-16 12:29:00,Payee_085,BANK_TRANSFER,DEV_015,Brisbane,False,False,2009
TXN00571,B003,2742.31,2026-07-05 08:24:00,Payee_043,BANK_TRANSFER,DEV_009,Brisbane,False,False,2608
TXN00572,B002,4025.96,2026-06-01 10:31:00,Payee_014,BANK_TRANSFER,DEV_018,Perth,False,False,3716
TXN00573,B004,2824.15,2026-07-21 17:49:00,Payee_058,BANK_TRANSFER,DEV_016,Sydney,False,True,2621
TXN00574,B001,3915.43,2026-08-03 12:44:00,Payee_043,BPAY,DEV_019,Melbourne,False,False,3698
TXN00575,B004,2457.17,2026-06-14 09:14:00,Payee_001,BPAY,DEV_016,Melbourne,False,False,4416
TXN00576,B003,3839.92,2026-07-15 18:25:00,Payee_008,DIRECT_DEBIT,DEV_003,Brisbane,False,False,3231
TXN00577,B001,4322.91,2026-07-31 11:35:00,Payee_006,BPAY,DEV_007,Brisbane,False,False,4265
TXN00578,B003,3559.09,2026-06-03 09:28:00,Payee_095,BANK_TRANSFER,DEV_005,Melbourne,False,False,4485
TXN00579,B005,2232.29,2026-06-01 16:19:00,Payee_064,DIRECT_DEBIT,DEV_015,Melbourne,True,False,2453
TXN00580,B001,3844.3,2026-07-26 09:51:00,Payee_084,DIRECT_DEBIT,DEV_017,Perth,False,False,3821
TXN00581,B005,1702.4,2026-08-18 09:47:00,Payee_019,BPAY,DEV_001,Perth,False,False,1720
TXN00582,B002,1283.75,2026-07-31 08:40:00,Payee_007,BPAY,DEV_004,Perth,False,False,1569
TXN00583,B001,1718.23,2026-07-25 17:04:00,Payee_026,BPAY,DEV_011,Perth,False,False,1371
TXN00584,B005,6069.48,2026-07-12 10:53:00,Payee_028,BANK_TRANSFER,DEV_019,Sydney,False,False,4971
TXN00585,B002,4361.49,2026-06-27 10:15:00,Payee_075,BANK_TRANSFER,DEV_005,Melbourne,False,False,3900
TXN00586,B004,2166.77,2026-06-21 08:05:00,Payee_001,BANK_TRANSFER,DEV_006,Melbourne,False,False,1792
TXN00587,B003,3306.85,2026-05-26 15:08:00,Payee_027,BANK_TRANSFER,DEV_009,Adelaide,False,False,3909
TXN00588,B002,472.22,2026-07-30 17:45:00,Payee_064,DIRECT_DEBIT,DEV_003,Brisbane,False,True,808
TXN00589,B002,2542.91,2026-06-04 09:23:00,Payee_098,DIRECT_DEBIT,DEV_017,Sydney,False,False,2072
TXN00590,B002,3335.66,2026-07-29 08:07:00,Payee_020,DIRECT_DEBIT,DEV_016,Perth,False,False,2764
TXN00591,B001,823.62,2026-07-21 14:21:00,Payee_079,BPAY,DEV_002,Melbourne,False,False,942
TXN00592,B002,1503.88,2026-06-21 08:32:00,Payee_015,BANK_TRANSFER,DEV_008,Perth,False,False,1794
TXN00593,B002,3215.8,2026-08-10 11:15:00,Payee_095,BPAY,DEV_007,Perth,False,False,3168
TXN00594,B005,5003.37,2026-06-28 08:09:00,Payee_028,DIRECT_DEBIT,DEV_015,Sydney,False,False,4468
TXN00595,B002,4007.77,2026-08-18 10:44:00,Payee_073,BANK_TRANSFER,DEV_009,Sydney,False,False,3437
TXN00596,B004,1853.1,2026-07-25 13:56:00,Payee_038,DIRECT_DEBIT,DEV_006,Adelaide,False,False,1902
TXN00597,B005,3385.88,2026-07-26 15:37:00,Payee_061,BPAY,DEV_009,Melbourne,False,False,2381
TXN00598,B002,3174.9,2026-06-28 13:37:00,Payee_029,DIRECT_DEBIT,DEV_005,Adelaide,False,False,2530
TXN00599,B001,1164.12,2026-08-18 16:27:00,Payee_068,BPAY,DEV_016,Melbourne,False,False,828
TXN00600,B005,587.61,2026-07-26 14:08:00,Payee_046,BPAY,DEV_008,Melbourne,True,False,601
TXN00601,B002,5370.62,2026-06-25 08:29:00,Payee_099,BANK_TRANSFER,DEV_013,Sydney,False,False,4262
TXN00602,B004,345.99,2026-08-13 18:24:00,Payee_089,BPAY,DEV_017,Melbourne,False,False,511
TXN00603,B005,4193.35,2026-08-12 18:39:00,Payee_043,DIRECT_DEBIT,DEV_002,Adelaide,False,False,4943
TXN00604,B001,1299.73,2026-07-07 14:29:00,Payee_080,BANK_TRANSFER,DEV_012,Brisbane,False,False,1409
TXN00605,B001,2494.11,2026-08-08 16:41:00,Payee_062,DIRECT_DEBIT,DEV_019,Sydney,False,False,2177
TXN00606,B003,3973.69,2026-06-19 12:43:00,Payee_055,BPAY,DEV_002,Melbourne,False,False,3389
TXN00607,B005,5464.2,2026-05-28 16:52:00,Payee_069,BPAY,DEV_015,Adelaide,False,False,4814
TXN00608,B001,1537.02,2026-08-11 15:05:00,Payee_051,BANK_TRANSFER,DEV_010,Melbourne,False,False,2042
TXN00609,B002,5016.5,2026-08-20 18:18:00,Payee_054,DIRECT_DEBIT,DEV_018,Sydney,False,False,4565
TXN00610,B001,3283.75,2026-08-14 11:01:00,Payee_030,DIRECT_DEBIT,DEV_011,Perth,False,False,2888
TXN00611,B003,3040.18,2026-06-27 16:29:00,Payee_039,DIRECT_DEBIT,DEV_005,Brisbane,False,False,4482
TXN00612,B004,2787.86,2026-08-16 12:09:00,Payee_046,BPAY,DEV_015,Sydney,False,False,3546
TXN00613,B005,3017.73,2026-08-03 18:10:00,Payee_031,BANK_TRANSFER,DEV_002,Brisbane,False,False,2836
TXN00614,B003,2295.36,2026-06-12 11:45:00,Payee_005,DIRECT_DEBIT,DEV_011,Brisbane,False,False,2011
TXN00615,B002,3998.83,2026-06-20 14:49:00,Payee_019,BPAY,DEV_011,Sydney,True,False,4871
TXN00616,B005,4926.27,2026-05-24 18:18:00,Payee_061,BPAY,DEV_019,Sydney,False,False,3213
TXN00617,B004,2778.67,2026-08-05 08:43:00,Payee_071,BANK_TRANSFER,DEV_010,Melbourne,False,False,3274
TXN00618,B004,2137.7,2026-07-12 09:03:00,Payee_078,DIRECT_DEBIT,DEV_007,Adelaide,False,False,3427
TXN00619,B003,2750.19,2026-05-28 15:42:00,Payee_012,DIRECT_DEBIT,DEV_013,Sydney,False,False,2103
TXN00620,B005,1001.1,2026-07-07 18:25:00,Payee_019,DIRECT_DEBIT,DEV_014,Brisbane,False,True,959
TXN00621,B003,3050.63,2026-08-11 16:13:00,Payee_094,BPAY,DEV_014,Perth,False,False,3378
TXN00622,B004,4880.44,2026-06-08 10:38:00,Payee_012,BANK_TRANSFER,DEV_007,Brisbane,False,False,3893
TXN00623,B003,1358.62,2026-08-11 14:00:00,Payee_053,DIRECT_DEBIT,DEV_009,Perth,False,False,1041
TXN00624,B005,1400.13,2026-07-30 11:53:00,Payee_049,BPAY,DEV_018,Perth,True,False,1621
TXN00625,B005,1763.57,2026-08-19 11:50:00,Payee_001,BANK_TRANSFER,DEV_009,Brisbane,False,False,2989
TXN00626,B004,1540.06,2026-05-29 18:57:00,Payee_037,BPAY,DEV_006,Perth,False,False,1517
TXN00627,B001,1516.75,2026-06-07 09:47:00,Payee_047,DIRECT_DEBIT,DEV_016,Adelaide,False,False,1477
TXN00628,B004,1049.85,2026-06-18 13:46:00,Payee_074,BANK_TRANSFER,DEV_009,Sydney,False,False,1479
TXN00629,B004,1526.16,2026-06-30 13:40:00,Payee_046,BANK_TRANSFER,DEV_010,Brisbane,False,False,1609
TXN00630,B005,2221.31,2026-07-30 18:48:00,Payee_013,DIRECT_DEBIT,DEV_006,Adelaide,False,False,2087
TXN00631,B003,2312.82,2026-06-15 09:37:00,Payee_046,BANK_TRANSFER,DEV_001,Sydney,False,False,2723
TXN00632,B004,2515.75,2026-08-02 13:06:00,Payee_028,BANK_TRANSFER,DEV_017,Sydney,False,False,3875
TXN00633,B005,5882.92,2026-06-30 09:29:00,Payee_010,BANK_TRANSFER,DEV_005,Melbourne,False,False,4806
TXN00634,B003,1105.65,2026-06-07 15:33:00,Payee_098,BPAY,DEV_006,Brisbane,True,False,1638
TXN00635,B002,1687.9,2026-07-14 11:08:00,Payee_027,BANK_TRANSFER,DEV_003,Perth,False,False,1554
TXN00636,B001,583.04,2026-06-28 15:02:00,Payee_026,BANK_TRANSFER,DEV_002,Adelaide,False,False,654
TXN00637,B003,1143.81,2026-08-07 09:58:00,Payee_078,BANK_TRANSFER,DEV_019,Sydney,False,False,854
TXN00638,B001,1945.84,2026-06-09 12:22:00,Payee_046,BANK_TRANSFER,DEV_017,Adelaide,False,False,1692
TXN00639,B001,374.49,2026-08-01 12:57:00,Payee_097,DIRECT_DEBIT,DEV_001,Melbourne,False,False,614
TXN00640,B004,3251.73,2026-07-30 17:28:00,Payee_087,BANK_TRANSFER,DEV_006,Brisbane,False,False,3502
TXN00641,B005,1527.49,2026-08-07 13:29:00,Payee_015,DIRECT_DEBIT,DEV_005,Perth,False,False,2364
TXN00642,B005,1025.18,2026-07-12 09:31:00,Payee_015,BPAY,DEV_010,Perth,False,False,832
TXN00643,B004,1890.84,2026-07-29 14:54:00,Payee_009,BPAY,DEV_012,Sydney,True,False,2350
TXN00644,B001,3489.04,2026-06-17 15:42:00,Payee_087,BANK_TRANSFER,DEV_004,Sydney,False,False,3747
TXN00645,B001,3057.11,2026-07-28 13:38:00,Payee_052,BANK_TRANSFER,DEV_008,Perth,False,False,1882
TXN00646,B005,3471.58,2026-07-02 18:22:00,Payee_061,DIRECT_DEBIT,DEV_020,Perth,False,False,2736
TXN00647,B002,4848.43,2026-07-24 15:40:00,Payee_018,BANK_TRANSFER,DEV_004,Melbourne,False,False,4224
TXN00648,B001,2201.57,2026-06-06 14:43:00,Payee_042,BANK_TRANSFER,DEV_010,Adelaide,False,False,1967
TXN00649,B005,4733.87,2026-06-20 18:31:00,Payee_065,BPAY,DEV_018,Brisbane,False,False,4532
TXN00650,B001,635.28,2026-08-07 14:24:00,Payee_058,BPAY,DEV_013,Perth,False,True,758
TXN00651,B005,3316.31,2026-08-05 14:19:00,Payee_092,BPAY,DEV_016,Melbourne,False,False,2982
TXN00652,B005,4430.06,2026-06-23 17:30:00,Payee_072,BANK_TRANSFER,DEV_017,Melbourne,False,False,4918
TXN00653,B004,3460.61,2026-08-19 08:37:00,Payee_006,BANK_TRANSFER,DEV_012,Brisbane,False,False,3389
TXN00654,B003,2881.14,2026-06-29 09:22:00,Payee_046,BPAY,DEV_012,Melbourne,False,False,3617
TXN00655,B003,1287.99,2026-08-08 12:21:00,Payee_022,BANK_TRANSFER,DEV_018,Brisbane,True,False,1195
TXN00656,B004,4484.36,2026-07-19 14:01:00,Payee_090,BPAY,DEV_019,Melbourne,False,False,4716
TXN00657,B004,1859.37,2026-05-26 09:43:00,Payee_027,BPAY,DEV_016,Adelaide,False,False,3141
TXN00658,B002,2362.36,2026-06-28 13:12:00,Payee_064,DIRECT_DEBIT,DEV_003,Adelaide,False,False,2953
TXN00659,B003,4239.5,2026-06-09 09:06:00,Payee_076,BPAY,DEV_009,Melbourne,False,False,3793
TXN00660,B004,1487.06,2026-08-13 13:41:00,Payee_039,DIRECT_DEBIT,DEV_010,Perth,False,False,2218
TXN00661,B004,3785.93,2026-06-13 18:11:00,Payee_003,DIRECT_DEBIT,DEV_017,Sydney,False,False,3795
TXN00662,B004,3504.62,2026-06-15 18:51:00,Payee_079,BPAY,DEV_019,Melbourne,False,False,2694
TXN00663,B002,3018.44,2026-06-28 12:26:00,Payee_041,BANK_TRANSFER,DEV_007,Perth,False,False,2469
TXN00664,B002,3401.36,2026-06-07 18:15:00,Payee_052,BANK_TRANSFER,DEV_004,Sydney,False,False,2600
TXN00665,B003,1003.27,2026-06-01 14:57:00,Payee_005,BANK_TRANSFER,DEV_006,Brisbane,False,False,4302
TXN00666,B003,2078.08,2026-08-17 18:46:00,Payee_063,BANK_TRANSFER,DEV_002,Melbourne,False,False,1941
TXN00667,B001,4974.05,2026-07-03 09:53:00,Payee_093,BANK_TRANSFER,DEV_008,Melbourne,False,False,3834
TXN00668,B001,3698.77,2026-06-09 18:49:00,Payee_068,BPAY,DEV_016,Melbourne,False,False,4775
TXN00669,B003,3843.24,2026-06-29 11:13:00,Payee_019,BANK_TRANSFER,DEV_006,Sydney,False,False,3197
TXN00670,B003,617.67,2026-06-15 15:23:00,Payee_090,BANK_TRANSFER,DEV_011,Adelaide,False,False,958
TXN00671,B003,1251.01,2026-08-20 12:41:00,Payee_078,BANK_TRANSFER,DEV_002,Sydney,False,False,1687
TXN00672,B003,1949.73,2026-07-23 16:54:00,Payee_057,BPAY,DEV_001,Perth,False,False,1499
TXN00673,B003,1718.64,2026-07-27 12:55:00,Payee_021,BPAY,DEV_011,Perth,False,False,1239
TXN00674,B001,3785.85,2026-07-01 15:59:00,Payee_043,DIRECT_DEBIT,DEV_014,Melbourne,False,False,4527
TXN00675,B005,831.59,2026-07-12 16:29:00,Payee_089,BANK_TRANSFER,DEV_002,Sydney,False,False,1043
TXN00676,B002,667.93,2026-07-28 14:40:00,Payee_040,BPAY,DEV_019,Melbourne,False,False,525
TXN00677,B002,4085.17,2026-08-05 15:16:00,Payee_023,DIRECT_DEBIT,DEV_019,Brisbane,False,False,3861
TXN00678,B004,2768.47,2026-07-03 10:56:00,Payee_049,DIRECT_DEBIT,DEV_008,Melbourne,False,False,3511
TXN00679,B005,3709.9,2026-07-20 11:44:00,Payee_022,BANK_TRANSFER,DEV_013,Adelaide,False,False,2373
TXN00680,B001,2201.87,2026-06-11 10:07:00,Payee_002,DIRECT_DEBIT,DEV_017,Perth,False,False,3514
TXN00681,B004,1509.54,2026-07-17 12:47:00,Payee_064,BPAY,DEV_005,Perth,False,False,1470
TXN00682,B003,2392.12,2026-07-30 14:26:00,Payee_019,BANK_TRANSFER,DEV_010,Brisbane,False,False,2051
TXN00683,B002,2423.63,2026-08-21 09:30:00,Payee_018,BPAY,DEV_013,Sydney,False,False,3528
TXN00684,B005,2132.22,2026-08-10 09:35:00,Payee_008,BANK_TRANSFER,DEV_011,Sydney,False,False,2599
TXN00685,B005,1130.21,2026-07-15 14:25:00,Payee_086,BPAY,DEV_005,Adelaide,True,False,872
